reservation_status,reservation_status_date,Booking_id
Canceled,2016-04-13,636b6677
Canceled,2016-04-13,cd7d76dd
Canceled,2016-04-13,608ca2f1
Canceled,2016-04-13,afa0e147
Canceled,2016-04-13,83bc6dc2
Canceled,2016-04-13,7069c7e0
Canceled,2016-04-05,a6ba145a
Canceled,2016-04-13,ae9635c7
Canceled,2016-04-13,e0ab527c
Canceled,2016-04-13,53e259ac
Canceled,2016-05-10,09b6cd4a
Canceled,2016-04-13,c6015c5f
Canceled,2016-04-13,b779e37d
Canceled,2015-12-26,f4251e50
Canceled,2016-04-19,0a7e9020
Canceled,2016-05-19,afa8ec9a
Check-Out,2016-05-21,afd4efa4
Canceled,2016-02-29,868d5031
Canceled,2016-04-11,30ee9be5
Check-Out,2016-05-26,c38aabbb
Canceled,2016-04-04,c62d05d3
Canceled,2015-11-02,428daa4b
Check-Out,2016-05-26,24ced7f8
Check-Out,2016-05-27,787d536d
Canceled,2016-01-20,e9e42911
Canceled,2016-01-27,221e9c4c
Check-Out,2016-05-29,3ba71734
Canceled,2016-02-10,acf2cd56
Canceled,2016-04-01,a52a98a3
Canceled,2016-04-01,a67f6d32
Canceled,2016-02-10,92740b3b
Canceled,2016-04-06,7507c6b4
Canceled,2016-05-16,3b1e5dda
Canceled,2016-03-07,ac5ac1b2
Canceled,2016-05-03,d139fd79
Canceled,2016-05-18,047d1a9c
Check-Out,2016-05-28,0b2f0a01
Check-Out,2016-05-28,21e038ba
Canceled,2015-12-01,221f4f02
Canceled,2016-01-15,c9802666
Canceled,2016-03-18,e39af515
Canceled,2016-05-21,d510ee23
No-Show,2016-05-21,8abd8fb5
Canceled,2016-05-21,7beb0045
No-Show,2016-05-21,e2472477
Canceled,2016-04-11,ccfa3c69
Canceled,2016-04-09,825752e2
Check-Out,2016-05-23,d8834072
Canceled,2016-04-29,a6f6a9ed
Check-Out,2016-05-23,e7662639
Canceled,2016-03-14,18f6eca5
Canceled,2016-03-01,a3afa857
Canceled,2016-03-29,c563278e
Canceled,2016-03-29,c9adf9e4
Canceled,2016-03-01,5175c762
Canceled,2016-05-02,8ffec255
Check-Out,2016-05-28,f4c129d5
Canceled,2015-12-30,064cd977
Canceled,2016-04-26,24dad2d0
Canceled,2015-09-11,2f012c9f
Check-Out,2016-05-30,02995c52
Check-Out,2016-05-31,f7ef5728
Check-Out,2016-05-31,32525102
Check-Out,2016-05-28,e18426d9
Canceled,2016-04-12,730b368c
Canceled,2016-05-22,75acf424
Canceled,2016-04-05,0bce7a0d
Canceled,2016-05-06,6f04c9ae
Check-Out,2016-06-01,e6377329
Check-Out,2016-06-01,914876ce
Canceled,2016-05-05,1a1dcd92
Canceled,2016-05-02,be7ec9c8
Canceled,2016-03-18,9a22788c
Canceled,2016-03-04,705ec197
Canceled,2016-05-11,ee589dc8
Check-Out,2016-05-29,b9955993
Canceled,2016-04-25,d14d8112
Check-Out,2016-05-30,0fcbc6c5
Canceled,2016-04-29,79603d95
Check-Out,2016-06-03,ace60248
Canceled,2016-04-30,dc7d0ecb
Check-Out,2016-05-30,c0e9a108
Canceled,2015-11-06,e4093184
Canceled,2016-04-24,58447eb1
Canceled,2016-04-24,4d2f5cf1
Canceled,2016-01-05,cf3b04e7
Canceled,2016-02-16,43320a0a
Canceled,2016-04-23,ceeaed23
Check-Out,2016-05-28,0de2675c
Check-Out,2016-05-29,8ee57876
Check-Out,2016-05-29,46bf69c1
Check-Out,2016-05-30,222561fb
Check-Out,2016-05-30,1a85c37d
Check-Out,2016-05-30,fe292166
Check-Out,2016-05-30,d770887e
Check-Out,2016-05-30,d00ff5e9
Check-Out,2016-05-30,af5ed467
Check-Out,2016-05-30,9265365b
Check-Out,2016-05-30,18910015
Check-Out,2016-05-30,9cd3659e
Check-Out,2016-05-30,2baa9554
Check-Out,2016-05-30,fabce8c4
Check-Out,2016-05-30,7bc7ab39
Check-Out,2016-05-30,93c3c82a
Canceled,2016-04-26,de2ce6b6
Canceled,2016-04-26,1b6af6d2
Check-Out,2016-05-31,94a8b289
Check-Out,2016-05-31,67810729
Check-Out,2016-06-01,41162932
Check-Out,2016-06-01,b3e18956
Check-Out,2016-06-01,2845a088
Check-Out,2016-06-01,cc5659d9
Check-Out,2016-06-01,343270dd
Canceled,2015-10-29,f5c5e612
Check-Out,2016-06-03,52948a92
Check-Out,2016-06-03,5cf9a7a9
Canceled,2016-03-18,45c00a6f
Canceled,2016-02-15,90008c5a
Canceled,2016-05-04,6ba20244
Canceled,2016-03-09,8731440f
Canceled,2016-02-15,17f32b0a
Canceled,2016-03-03,2a418915
Check-Out,2016-05-27,9720d334
Check-Out,2016-05-29,6c0a8e9b
Check-Out,2016-05-29,ec63a276
Check-Out,2016-05-29,634c1ad9
Check-Out,2016-05-30,c252a8b6
Check-Out,2016-05-30,360c0a09
Canceled,2016-05-18,2fe0fe77
Check-Out,2016-05-30,cf97cdfc
Check-Out,2016-05-30,d482c03f
Check-Out,2016-05-30,c75f1b48
Canceled,2016-02-15,9f1df70e
Canceled,2016-05-18,9c9b1204
Check-Out,2016-05-30,9ad0d03a
Check-Out,2016-05-30,0f497e5c
Canceled,2016-02-16,4004c775
Canceled,2016-05-25,d64dc501
Check-Out,2016-06-08,aa9a23ce
Canceled,2016-05-16,62cf04fa
Check-Out,2016-05-28,3263d5ff
Canceled,2016-05-23,592f80b1
Check-Out,2016-05-29,a173eade
Check-Out,2016-05-29,98a124ed
Check-Out,2016-05-29,cfebe348
Check-Out,2016-05-29,1573f2df
Check-Out,2016-05-29,52c79184
Check-Out,2016-05-29,e64d9cd9
Check-Out,2016-05-29,38bba244
Canceled,2016-05-11,f95f55f6
Canceled,2016-03-29,d68e6662
Check-Out,2016-05-29,151b1b22
Canceled,2016-03-09,81699df6
Check-Out,2016-05-29,c4776214
Check-Out,2016-05-29,db454170
Check-Out,2016-05-29,dd92bf94
Check-Out,2016-05-30,c2fb334f
Check-Out,2016-05-30,78dab9b9
Check-Out,2016-05-30,d8689bd2
Check-Out,2016-05-30,6304794d
Check-Out,2016-05-30,8899cdcf
Check-Out,2016-05-30,5a32880f
Check-Out,2016-05-30,8cfa6737
Check-Out,2016-05-30,9dce193f
Check-Out,2016-05-30,4934e212
Check-Out,2016-05-30,75947a69
Check-Out,2016-05-30,abd5dfa0
Check-Out,2016-05-30,c8a310ec
Check-Out,2016-05-30,4b2760f5
Check-Out,2016-05-30,795314ae
Check-Out,2016-05-30,676edd3a
Check-Out,2016-05-30,cffc2df8
Check-Out,2016-05-30,9ce62042
Check-Out,2016-05-30,1f7acf30
Check-Out,2016-05-30,831a6896
Check-Out,2016-05-31,6c88e4aa
Canceled,2016-01-15,37052606
Check-Out,2016-05-31,47c50477
Check-Out,2016-05-29,eaba436c
Check-Out,2016-05-29,fdc9e12a
Check-Out,2016-05-29,5a1e80ef
Check-Out,2016-05-29,c0514f85
Check-Out,2016-06-02,8c2a9b2a
Check-Out,2016-06-02,e409b55e
Check-Out,2016-06-02,700c647f
Check-Out,2016-06-02,f114afcb
Canceled,2016-05-14,d0fdc714
Canceled,2016-05-11,72f5d8e2
Canceled,2016-04-06,b00dbc8c
Canceled,2016-04-06,1079a235
Canceled,2016-05-25,d1278abe
Canceled,2016-05-25,ffe8b89b
Canceled,2016-05-25,9e36e46b
Canceled,2016-04-26,6a142e3f
Canceled,2016-05-25,164a7718
Canceled,2016-05-25,988a4543
Canceled,2016-05-16,ad587cb8
Canceled,2016-05-25,f8c23b6f
Canceled,2016-05-25,7fa5ac14
Canceled,2016-05-25,f2e3c848
Canceled,2016-04-06,e4b9616f
Canceled,2016-04-06,d8aa14a7
Check-Out,2016-05-29,03506e9c
Canceled,2016-04-13,c81c8dfa
Canceled,2016-04-06,d5c8ddc8
Canceled,2016-05-11,336a3a8c
Canceled,2016-04-06,6fd30c60
Canceled,2016-05-16,6d1c9dcb
Canceled,2016-05-05,5732b937
Canceled,2016-05-14,12c83b14
Check-Out,2016-06-03,283d9060
Check-Out,2016-06-03,14a97e92
Check-Out,2016-06-03,0900bc4a
Check-Out,2016-06-03,d6632529
Check-Out,2016-06-03,f0a82b36
No-Show,2016-05-28,9316d6d2
Check-Out,2016-05-30,c1b3aae2
Check-Out,2016-05-30,a96d709d
Canceled,2016-04-26,3670ee14
Canceled,2015-11-21,5ead9a7b
Check-Out,2016-05-30,46da09f8
Check-Out,2016-05-30,27f8b7a0
Check-Out,2016-05-30,1d25a130
Check-Out,2016-05-30,4b567125
Check-Out,2016-05-30,d72c989d
Check-Out,2016-05-30,7fd5138c
Canceled,2016-04-26,72ed049b
Check-Out,2016-05-30,6f85ab90
Check-Out,2016-05-30,ce2a4825
Check-Out,2016-05-30,04a55238
Check-Out,2016-05-30,add1e226
Check-Out,2016-05-30,619190b4
Check-Out,2016-05-30,a1715067
Check-Out,2016-05-30,211be6cf
Canceled,2016-04-26,a1ab37f3
Check-Out,2016-06-02,e7af5b9b
Canceled,2016-01-05,44951e7c
Canceled,2016-01-05,94fcc7ab
Canceled,2016-01-05,81a51477
Check-Out,2016-05-30,0871201d
Check-Out,2016-05-30,313c6cef
Check-Out,2016-05-30,097371bb
Canceled,2016-01-05,c44f2697
Canceled,2016-02-03,dc23b919
Canceled,2016-03-25,c026e179
No-Show,2016-05-28,8f960d48
Canceled,2016-03-25,e32f6671
Canceled,2016-02-03,9be685c1
Canceled,2016-03-31,d183fd0d
Check-Out,2016-06-05,28378e8c
Canceled,2015-12-31,0e3c97cc
No-Show,2016-05-29,5b866e83
Canceled,2016-05-18,fef12a58
Canceled,2016-05-18,61568ed4
Canceled,2016-05-25,8690d8b3
Canceled,2016-01-13,587aa442
Check-Out,2016-06-05,c019d66a
Canceled,2016-01-13,eddd4a0a
Canceled,2016-05-26,6f7588d1
Check-Out,2016-05-30,070bdd69
Check-Out,2016-05-30,1e3b1646
Check-Out,2016-05-30,6bef3a20
Canceled,2016-05-26,0f4eee0b
Canceled,2016-05-25,7b2ef345
Canceled,2016-05-09,4047f491
No-Show,2016-05-30,63c037fa
Canceled,2016-02-09,5b4cb92e
Canceled,2016-01-28,e84ffc32
Check-Out,2016-06-06,b78066dd
Canceled,2016-01-25,1f04bb10
Canceled,2016-02-10,f4d44fbe
Check-Out,2016-06-06,b547b83f
Canceled,2016-03-28,79cc6f39
Canceled,2016-03-28,cf60d293
Check-Out,2016-06-06,82e90279
Canceled,2015-12-26,3ac7ea4c
Canceled,2016-04-14,e1538979
Check-Out,2016-06-13,383db1e1
Canceled,2016-03-20,cc4ccfda
Canceled,2016-05-13,9daf9f1b
Check-Out,2016-06-05,000d755d
Check-Out,2016-06-06,44e1802b
Check-Out,2016-06-06,819fb038
Canceled,2016-04-14,1324bc19
Check-Out,2016-06-07,3755a6d5
Canceled,2016-04-27,f699753b
Check-Out,2016-06-07,821adcea
Canceled,2016-04-14,bbe7030f
Canceled,2016-04-14,84532e2a
Canceled,2016-04-19,ea502736
No-Show,2016-05-31,9cfd0305
Check-Out,2016-06-07,40e339bb
Canceled,2016-03-02,40a7879c
Canceled,2016-04-14,e4c3f735
Canceled,2016-04-17,40ad87ee
Canceled,2016-05-04,14f9c4b2
Canceled,2016-04-14,62137d8f
Check-Out,2016-06-10,8de15da0
Check-Out,2016-06-10,8012f090
Check-Out,2016-06-11,e0e32ef2
Canceled,2016-05-31,c59f8b75
Canceled,2016-05-13,6f701a36
Canceled,2016-06-01,fade2358
Canceled,2015-12-01,316fe845
Canceled,2015-12-01,bc1bf415
Canceled,2015-12-01,44fe202c
Canceled,2015-12-01,2b1493c1
Canceled,2015-12-01,6df26eb0
Canceled,2016-05-05,e42ca8eb
Canceled,2016-05-10,9570ea7c
Canceled,2016-05-03,f4c092fc
Canceled,2015-12-01,6bfcbba1
Canceled,2015-12-01,edc1c723
Canceled,2016-05-31,f85ee997
Canceled,2015-12-01,c42ed9c3
Canceled,2015-12-01,d025c0f4
Canceled,2015-12-01,a0cb30dd
Canceled,2015-12-01,bfe7efa2
Canceled,2015-12-01,26693d0b
Canceled,2016-01-25,33777050
Check-Out,2016-06-06,ee84c892
Check-Out,2016-06-06,e003ecf5
Check-Out,2016-06-08,6a597e0b
Check-Out,2016-06-10,959088f1
Canceled,2016-02-19,63779b13
Canceled,2016-05-02,ef4cd9a4
Canceled,2016-05-18,5abd7879
Canceled,2016-02-12,4b8e8946
Canceled,2016-04-30,6a75759c
Canceled,2016-02-29,d271a0b3
Canceled,2016-02-12,79fc94fa
Canceled,2016-03-14,bfeddc84
Canceled,2016-01-29,16bd2e3e
Check-Out,2016-06-16,f4d5d00c
Canceled,2016-04-21,ef1bf9e0
Canceled,2016-03-07,3f5a365b
Canceled,2016-05-15,aa346d94
Canceled,2016-05-26,b9b33af5
Canceled,2016-01-20,812198d4
Canceled,2016-01-20,ca024da6
Canceled,2016-01-20,7059df27
Canceled,2016-01-20,c4e2b6bd
Canceled,2016-01-20,b8a57a10
Canceled,2016-04-23,f3589939
Canceled,2016-01-20,29b507ff
Canceled,2016-01-20,46235cce
Canceled,2016-01-20,a6c389fb
No-Show,2016-06-03,ab43217c
No-Show,2016-06-03,70015445
Canceled,2016-05-18,b64418f7
Canceled,2016-01-20,e892fe18
Check-Out,2016-06-08,e198c944
Canceled,2015-12-26,63994609
Canceled,2016-01-15,74af4ffa
Canceled,2016-05-25,752ab136
Canceled,2016-03-15,171ec510
Canceled,2016-04-25,7287d721
Canceled,2016-04-14,ecebabc1
Check-Out,2016-06-12,8b79884c
Check-Out,2016-06-13,b8c5ff1f
Check-Out,2016-06-14,dbc2d688
Check-Out,2016-06-17,333a63a6
Check-Out,2016-06-10,b34cb51d
Check-Out,2016-06-17,bd8c3993
Check-Out,2016-06-17,a934be58
Canceled,2015-11-17,df2bba0d
Canceled,2015-11-17,72b08e75
Canceled,2015-11-17,0ffd68b4
Canceled,2016-01-04,fbd3cea3
Canceled,2016-05-11,10793b3e
Canceled,2016-02-13,b01244bc
Canceled,2016-04-04,d858830f
Canceled,2016-02-01,6db48f9b
Canceled,2016-04-14,fe61601f
Canceled,2016-04-04,b862181c
Canceled,2016-04-05,f92bef9e
Canceled,2016-03-30,236bd476
Check-Out,2016-06-14,27e3c01b
Canceled,2016-02-03,af575983
Check-Out,2016-06-14,4a81d89a
Canceled,2016-06-04,88ec62a4
Canceled,2016-05-08,ed5d0cb9
Canceled,2016-05-31,9c797177
Canceled,2016-05-13,de258b1f
Canceled,2016-05-19,fc8a8a5e
Canceled,2016-05-20,b3b63c62
Canceled,2016-05-20,7126c720
Canceled,2016-04-04,f5857225
Canceled,2015-12-30,4110c94b
Canceled,2016-02-15,d10039d8
Canceled,2016-01-18,75a53674
Canceled,2016-01-05,c552460c
Canceled,2015-09-22,55f0ad56
Canceled,2016-06-06,70bf713f
Canceled,2016-06-06,b0ed71ae
Canceled,2016-06-03,ae33357f
Canceled,2016-04-15,7c28a606
Canceled,2016-05-24,44f1fccb
Check-Out,2016-06-10,28fd059d
Canceled,2016-05-27,90ff0140
Canceled,2016-05-31,e8ff23c4
Canceled,2016-05-05,ad6c9d96
Check-Out,2016-06-12,f834840f
Canceled,2016-05-04,ef4fa741
Canceled,2016-05-04,a4952804
Canceled,2016-01-11,b885c560
Check-Out,2016-06-16,06980433
Check-Out,2016-06-16,33f376d7
Canceled,2016-05-27,c716f3d0
Canceled,2016-05-04,b13f0903
Canceled,2016-05-04,784593b1
Canceled,2016-05-06,e9d7c7a5
Canceled,2016-05-04,b0e5a803
Canceled,2016-02-09,3c233de6
Canceled,2016-02-03,adcea9d0
Canceled,2016-04-04,f0561ab6
Canceled,2016-04-09,3ab023e1
Canceled,2016-04-04,37c74679
Canceled,2016-02-09,3f0519bf
Check-Out,2016-06-14,2f5ec76f
Canceled,2016-04-10,45039f45
Check-Out,2016-06-18,1ab397c2
Canceled,2016-01-12,77afec85
Check-Out,2016-06-21,4bdb27e3
Canceled,2016-05-21,61a813af
Canceled,2016-05-18,f071c2af
Canceled,2016-05-16,0d5f79b4
Check-Out,2016-06-12,08ff112c
Canceled,2016-06-05,ec5e908e
Canceled,2016-01-21,145150ac
Canceled,2016-05-26,077832b4
Canceled,2016-04-28,61e0693d
Canceled,2016-04-04,f3909c32
Check-Out,2016-06-18,d4517222
Canceled,2016-05-11,a00a5b60
Canceled,2016-05-27,6ec3605b
Canceled,2015-12-19,3268d919
Canceled,2016-05-23,42483934
Canceled,2016-01-23,45d01c5c
Canceled,2016-05-25,8707d913
Canceled,2016-05-25,e994cfed
Check-Out,2016-06-16,cb9fdcd0
Canceled,2016-05-28,d4c9697b
Canceled,2016-01-21,d6d29cb7
Canceled,2016-05-25,0653133c
Canceled,2016-04-21,ecd91068
Canceled,2016-05-02,8b7b8eae
Check-Out,2016-06-13,370e5d7d
Canceled,2016-02-06,dc97ba4d
Canceled,2016-06-09,25506f12
Canceled,2016-06-10,c96d5563
Canceled,2016-06-10,438597e3
Check-Out,2016-06-13,b17e5a1d
Canceled,2016-05-09,b54c2cfb
Canceled,2016-05-29,c6cb920a
Canceled,2016-03-30,7dcd7422
Check-Out,2016-06-24,1db89306
Canceled,2015-11-17,7c3f7924
Canceled,2015-11-17,2d94cb7f
Canceled,2015-11-17,74967a2f
Canceled,2016-05-31,11b69106
Canceled,2016-05-29,8f8fabd7
Canceled,2016-05-11,7ffea215
Check-Out,2016-06-18,3eb41dcc
Canceled,2016-03-23,5ff23423
Check-Out,2016-06-18,cdccd54c
Check-Out,2016-06-18,a649f4a0
Canceled,2016-04-15,1e5db303
Canceled,2016-04-11,255f0ad7
Canceled,2016-04-04,ee9e5787
Check-Out,2016-06-18,0f9ec8dc
Canceled,2016-04-04,b84cd891
No-Show,2016-06-11,bf20b01d
Canceled,2016-03-29,7e637c06
Canceled,2016-03-29,a7bbc3f1
Canceled,2016-03-29,893a494c
Canceled,2016-03-29,a692f143
Canceled,2016-03-29,e835be1d
Canceled,2016-03-29,360ebede
Canceled,2016-03-29,5d623eb6
Canceled,2016-03-29,514bf8c4
Canceled,2016-03-29,ebb2c0ee
Canceled,2016-03-29,d6ec90b0
Canceled,2016-03-29,5ec56a39
Canceled,2016-03-29,3de6e4ad
Canceled,2016-03-29,8e6c6983
Canceled,2016-03-29,ec3d83fd
Canceled,2016-03-29,97c8c985
Canceled,2016-03-29,cd4dc912
Canceled,2016-04-18,d53ac304
Check-Out,2016-06-14,cb242f06
Canceled,2016-04-18,efebbbc0
Canceled,2016-05-08,1c1f6873
Canceled,2016-03-29,8d99d415
Canceled,2016-03-29,ac559bf0
Canceled,2016-03-29,19d8402c
Canceled,2016-03-29,67bb8c74
Canceled,2016-03-29,d160d4ad
Canceled,2016-03-29,8d472b41
Canceled,2016-03-29,88dc557d
Canceled,2016-03-29,0de1225d
Canceled,2016-03-29,c86749b7
Canceled,2016-03-29,b6a77bde
Canceled,2016-03-29,1963e865
Canceled,2016-03-29,940f1379
Canceled,2016-05-30,73a265c1
Canceled,2016-02-22,ea786121
Canceled,2016-01-16,ba0226a7
Canceled,2016-05-05,152829a3
Canceled,2016-02-03,52ac0046
Canceled,2016-04-04,3f732902
Check-Out,2016-06-21,2c0737d1
Canceled,2015-11-09,69a43325
Check-Out,2016-06-13,1090f7af
Canceled,2016-04-27,40a62a45
Canceled,2016-01-27,6b854e13
Check-Out,2016-06-17,a28f9f32
Canceled,2016-06-13,2179ca2a
Canceled,2016-05-14,14afcf3a
Canceled,2016-04-28,ffb5b4da
Canceled,2016-04-04,aaaa2dc3
Canceled,2016-05-05,7a34fddd
Canceled,2016-04-08,29594dec
Canceled,2016-04-08,3bb25972
Canceled,2016-04-19,af5da384
Canceled,2016-04-24,b3735b97
Canceled,2016-04-28,4dde860d
Canceled,2016-02-20,9e9ac579
Canceled,2016-03-29,8b228b22
Check-Out,2016-06-20,478de965
Check-Out,2016-06-20,72621ab5
Check-Out,2016-06-20,0733a365
Canceled,2016-03-01,278c0cd3
Check-Out,2016-06-20,261b8ca1
Canceled,2015-11-09,2b7dd7c5
Check-Out,2016-06-20,c4a27ea6
Canceled,2015-11-09,7cf70346
Canceled,2016-01-25,c2665519
Canceled,2016-03-07,c9e26fed
Canceled,2016-04-12,4596cdf2
Canceled,2016-01-25,21c0a7e8
Canceled,2016-03-13,44ad36c2
Canceled,2016-05-04,77edc7b5
Canceled,2016-05-11,3b3c3580
Canceled,2016-03-21,72770370
Canceled,2016-04-15,79fa6475
Canceled,2016-01-25,ec7fe237
Check-Out,2016-06-25,dad21d0a
Check-Out,2016-06-18,7f8af79d
Check-Out,2016-06-18,fb78b8f0
Check-Out,2016-06-22,98845634
Canceled,2015-11-20,a551ffe4
Check-Out,2016-06-22,79996f9e
Check-Out,2016-06-22,6546e43c
Canceled,2015-12-26,136d9656
Check-Out,2016-06-26,9c9c1a8b
Canceled,2016-04-27,44b3ee39
Canceled,2016-03-24,c330a04b
Canceled,2016-05-10,46663d91
Canceled,2016-06-05,1073ed91
Canceled,2016-06-05,b000ffb0
Canceled,2016-01-09,aacca30c
Check-Out,2016-06-23,8bf57f53
Canceled,2015-09-21,45cefa1c
Canceled,2016-06-02,681fae43
Canceled,2016-06-08,103f9cbe
Check-Out,2016-06-23,6b3eefab
Canceled,2016-06-14,c06cd627
Canceled,2016-05-11,ea2ceec0
Canceled,2016-05-11,1113b1f3
Canceled,2016-06-14,ba03f5c8
Canceled,2016-05-09,227b019b
Canceled,2016-04-20,37f64c1a
Canceled,2016-03-30,7f36bbbd
Canceled,2016-04-29,a7eaa3d5
Check-Out,2016-06-21,5ca8863c
Canceled,2016-06-06,79def249
Canceled,2016-06-17,1ec87f01
Canceled,2016-05-03,a28540e7
Check-Out,2016-06-24,0bae0655
Canceled,2016-02-22,e5ead1e3
Check-Out,2016-06-24,2f5087e2
Check-Out,2016-06-24,b2408d98
Check-Out,2016-06-24,22f90c75
Canceled,2015-12-30,624f737b
Check-Out,2016-06-26,12fb8650
Check-Out,2016-07-01,78df08a7
Canceled,2015-08-31,216ea5d4
Canceled,2016-06-06,0e2ae999
Canceled,2016-04-15,80b7dfaf
No-Show,2016-06-18,f9ea0730
Canceled,2016-06-07,b8c2a728
Canceled,2016-06-15,1f79b232
Canceled,2016-05-23,d41c3cbe
Canceled,2016-04-30,77f4777b
Canceled,2016-02-27,6af84294
Canceled,2016-01-18,91c9817b
Canceled,2015-08-22,65bcbdb8
Check-Out,2016-06-25,82dcc70d
Canceled,2015-11-03,b69d756d
Canceled,2016-01-18,68a681e1
Check-Out,2016-06-25,9c7b9d40
Canceled,2015-12-15,55206a2e
Canceled,2016-01-07,1a390ab0
Check-Out,2016-06-26,b4dae658
Canceled,2016-02-25,21e1efbc
Check-Out,2016-06-26,08ffdfde
Check-Out,2016-06-28,99883dcb
Check-Out,2016-06-28,efa9ecc6
Canceled,2016-01-11,2b3cc831
Check-Out,2016-07-02,59ed0e30
Canceled,2016-04-01,8914a160
Canceled,2016-06-17,abad60dd
Check-Out,2016-06-25,ad93534f
Check-Out,2016-06-25,8f7a6204
No-Show,2016-06-19,a81985b8
Canceled,2016-03-18,7eb787bc
Canceled,2016-02-12,fd21d8c1
Canceled,2016-02-12,90c825a5
Canceled,2016-02-12,7d1ad7e2
Canceled,2016-02-12,f739ffb4
Canceled,2016-01-05,948d524f
Canceled,2016-06-15,f4c72042
Check-Out,2016-06-21,aa7ed244
Canceled,2016-01-26,e570aaed
Canceled,2016-01-26,e76afde4
Canceled,2016-01-26,1051dabe
Canceled,2016-01-26,3cb06e4a
Canceled,2016-06-02,3254fbf2
Canceled,2016-01-26,b54af854
Check-Out,2016-06-26,f64efccf
Canceled,2016-01-26,bcb91af6
Canceled,2016-01-26,c12370f3
Canceled,2016-01-26,dd8db6bf
Canceled,2016-01-26,8fa24a7d
Canceled,2016-01-26,7f482dfc
Canceled,2016-02-23,5e766907
Canceled,2016-01-20,12d69dc8
Canceled,2016-01-20,56e77283
Check-Out,2016-06-27,db8e98a3
Canceled,2016-05-04,851fc120
Check-Out,2016-07-04,ce4cd6bc
Check-Out,2016-06-26,c8810f92
Canceled,2016-05-19,29703b3a
Canceled,2016-05-19,9aafc657
Canceled,2016-05-19,74a3855b
Canceled,2016-05-19,aefe25fd
Canceled,2016-05-19,167f01b8
Canceled,2016-03-01,2ee9360a
Canceled,2016-06-10,82ab043a
Canceled,2015-09-17,c6294137
Check-Out,2016-06-28,479eb078
Canceled,2016-02-09,6cc02fb1
Check-Out,2016-06-28,886d7437
Canceled,2016-02-04,511b873c
Canceled,2016-06-09,351062ea
Canceled,2016-06-14,8ee45737
Check-Out,2016-06-30,0732d75a
Check-Out,2016-06-30,5628c866
No-Show,2016-06-21,79ceb614
Check-Out,2016-07-05,5b82fe27
Canceled,2016-05-24,6c36b5ee
Check-Out,2016-06-25,80047fc0
Check-Out,2016-06-25,35a9e6a9
Check-Out,2016-06-25,063dd969
Check-Out,2016-06-25,77cf86b2
Check-Out,2016-06-25,b48c9a7f
Check-Out,2016-06-25,b55a2879
Check-Out,2016-06-25,fbcf3460
Check-Out,2016-06-25,1fa7ae97
Check-Out,2016-06-25,d20cf244
Check-Out,2016-06-25,2f2ae9bd
Canceled,2016-05-24,a7112fe9
Check-Out,2016-06-25,f46fda86
Check-Out,2016-06-25,49e8c2ef
Check-Out,2016-06-25,42d8af28
Check-Out,2016-06-25,172ecb41
Check-Out,2016-06-25,5f104b67
Check-Out,2016-06-25,1b855b7e
Check-Out,2016-06-25,208efb92
Check-Out,2016-06-25,145da847
Canceled,2016-06-22,b9a85e04
Check-Out,2016-06-25,f5761b01
Check-Out,2016-06-25,7a31684b
Check-Out,2016-06-25,b6e72f98
Check-Out,2016-06-25,3ae65399
Check-Out,2016-06-25,fefc4402
Check-Out,2016-06-25,4dd4da93
Canceled,2016-03-09,b49bcdca
Canceled,2016-06-22,d632cd79
Canceled,2016-03-09,434aa95d
Canceled,2016-06-15,42106668
Canceled,2016-03-10,3ce5c85c
Check-Out,2016-06-28,cea6e146
Canceled,2016-06-19,7d6bf9ef
Check-Out,2016-06-23,1df72a1e
Canceled,2016-02-15,86025b78
Canceled,2016-06-15,43c10b04
Canceled,2016-06-11,0a6ed9a6
Canceled,2016-05-13,2457bb85
Canceled,2016-03-21,63909234
Check-Out,2016-06-27,7921bed7
Canceled,2016-02-24,d9d0e4e0
Check-Out,2016-06-27,178c25a7
Check-Out,2016-06-27,fa8fb1fa
Check-Out,2016-07-04,5981d6c4
Canceled,2016-06-24,54a08a3e
No-Show,2016-06-24,9f5dbe59
Canceled,2016-06-11,234c0300
No-Show,2016-06-24,6c80a2eb
Check-Out,2016-07-01,59b24eb5
Canceled,2016-05-17,0d082400
Check-Out,2016-07-08,74719d6b
Check-Out,2016-07-08,eaa26251
Check-Out,2016-07-08,11f1a5cb
Check-Out,2016-07-08,837103a7
Canceled,2016-01-25,9e34b3fa
Canceled,2016-01-25,83e7816c
No-Show,2016-06-25,8133c980
Canceled,2016-01-25,2ca442d6
Canceled,2016-06-23,006a8128
Canceled,2016-06-10,de0d8a83
Canceled,2016-06-22,aa51fb3f
Canceled,2016-04-12,e0f9db35
Canceled,2016-01-05,d38b8210
Canceled,2016-02-29,5de038fc
Canceled,2016-04-17,c3487ff6
Check-Out,2016-07-02,eb559400
Canceled,2016-01-15,b18394ba
Canceled,2016-02-01,cd8a2c54
Canceled,2016-05-24,7fd8163f
Canceled,2016-06-08,8d32cee4
Check-Out,2016-07-09,38504e3b
Check-Out,2016-07-09,0aa3b1fe
Check-Out,2016-06-27,ad41d505
Canceled,2016-05-08,326e9484
Canceled,2016-04-11,a23dfedf
Canceled,2016-04-23,5f5f7f22
Canceled,2016-05-06,07942c94
Canceled,2016-05-06,77a0c080
Canceled,2016-06-07,38e77ab7
